panel,B_minus_V_gaia_approx,V_gaia_approx
P01,"0,785326271362305","15,11691149609375"
P01,"0,9407962713623048","15,11928149609375"
P01,"0,952146271362305","15,12247149609375"
P01,"0,958376271362305","15,12447149609375"
P01,"0,8112962713623051","15,13201149609375"
P01,"0,9765762713623047","15,13224149609375"
P01,"0,9571062713623051","15,13717149609375"
P01,"0,805046271362305","15,13765149609375"
P01,"1,2079862713623046","15,13858149609375"
P01,"0,9258662713623051","15,13867149609375"
P01,"0,9049262713623047","15,144731496093751"
P01,"0,8907762713623049","15,14551149609375"
P01,"0,9309862713623045","15,14583149609375"
P01,"0,9024762713623051","15,14726149609375"
P01,"0,8882562713623048","15,14927149609375"
P01,"0,8260462713623049","15,15113149609375"
P01,"0,5168962713623046","15,153741496093751"
P01,"0,973506271362305","15,156091496093751"
P01,"1,008256271362305","15,15619149609375"
P01,"0,9123362713623049","15,16649149609375"
P01,"0,8731962713623047","15,16724149609375"
P01,"0,903616271362305","15,16856149609375"
P01,"1,162836271362305","15,17984149609375"
P01,"0,944696271362305","15,18173149609375"
P01,"0,9653962713623048","15,18514149609375"
P01,"0,9468462713623049","15,18756149609375"
P01,"1,0760862713623047","15,18925149609375"
P01,"0,8912862713623051","15,19256149609375"
P01,"0,9062262713623048","15,192871496093751"
P01,"1,1373362713623045","15,19599149609375"
P01,"0,947336271362305","15,20305149609375"
P01,"0,8846062713623049","15,20440149609375"
P01,"0,9166762713623049","15,21100149609375"
P01,"0,833306271362305","15,21280149609375"
P01,"0,8867162713623049","15,21328149609375"
P01,"0,975946271362305","15,21383149609375"
P01,"0,977096271362305","15,21901149609375"
P01,"0,9904662713623051","15,21948149609375"
P01,"0,9539962713623051","15,228161496093751"
P01,"0,9306862713623048","15,22879149609375"
P01,"0,946246271362305","15,24295149609375"
P01,"1,041026271362305","15,245711496093751"
P01,"0,7551162713623052","15,24922149609375"
P01,"0,9502262713623049","15,25223149609375"
P01,"0,8593562713623051","15,27568149609375"
P01,"0,8455262713623051","15,27731149609375"
P01,"0,9220062713623047","15,28255149609375"
P01,"0,8118162713623049","15,29233149609375"
P01,"1,117336271362305","15,29243149609375"
P01,"0,8276662713623049","15,29670149609375"
P01,"0,9461262713623051","15,32014149609375"
P01,"0,8410562713623051","15,32053149609375"
P01,"0,9115162713623048","15,32311149609375"
P01,"0,8205262713623047","15,32504149609375"
P01,"0,980206271362305","15,32522149609375"
P01,"0,9239562713623046","15,33137149609375"
P01,"0,8417762713623045","15,357941496093751"
P01,"0,8632362713623052","15,36230149609375"
P01,"0,9298162713623048","15,36627149609375"
P01,"0,7927962713623047","15,369861496093751"
P01,"0,848766271362305","15,38691149609375"
